DR Number,Date Occurred,Time Occurred,latitude,longitude
120112654,2012-05-25,1720,34.0423,-118.2452
120108370,2012-03-19,2230,34.0652,-118.2451
120110800,2012-04-27,710,34.0382,-118.2384
120110659,2012-04-25,1425,34.0581,-118.2371
120113010,2012-05-31,1545,34.0455,-118.2381
120114227,2012-06-19,805,34.0558,-118.24
120107870,2012-03-10,1035,34.0373,-118.2588
120108027,2012-03-13,1340,34.0557,-118.2436
120111862,2012-05-13,1910,34.0677,-118.2259
120113479,2012-06-07,1315,34.0349,-118.2669
120109585,2012-04-07,2015,34.0525,-118.2416
120108138,2012-03-15,1050,34.0568,-118.2425
120109418,2012-04-05,1215,34.0458,-118.243
120114595,2012-06-24,1820,34.0477,-118.2393
120109164,2012-04-01,1620,34.0342,-118.2636
120114601,2012-06-24,1505,34.0319,-118.2631
120107614,2012-03-06,1445,34.0384,-118.2305
120109227,2012-04-01,55,34.0582,-118.2465
120114422,2012-06-21,1620,34.0628,-118.2395
120109105,2012-03-31,1230,34.0408,-118.2511
120114771,2012-06-27,1450,34.0389,-118.255
120109276,2012-04-03,1520,34.0627,-118.2463
120114079,2012-06-16,1630,34.0353,-118.274
120107703,2012-03-07,1440,34.0416,-118.262
120108746,2012-03-25,2150,34.0501,-118.2592
120111593,2012-05-08,1330,34.048,-118.2577
120113244,2012-06-04,1325,34.0407,-118.268
120111060,2012-05-01,450,34.0415,-118.2374
120108046,2012-03-13,1710,34.0498,-118.24
120108237,2012-03-17,145,34.0494,-118.2581
120107323,2012-03-01,1407,34.0495,-118.2494
120107916,2012-03-11,1222,34.0487,-118.2627
120114244,2012-06-19,1000,34.0725,-118.251
120108338,2012-03-17,1930,34.0673,-118.2489
120110350,2012-04-20,1020,34.0382,-118.2384
120107656,2012-03-07,845,34.0327,-118.2683
120108561,2012-03-22,1025,34.0311,-118.2646
120114268,2012-06-19,1615,34.0581,-118.2371
120109469,2012-04-05,2020,34.043,-118.2341
120109955,2012-04-13,1840,34.0423,-118.2666
120113719,2012-06-11,1340,34.0408,-118.2428
120112390,2012-05-21,1720,34.0395,-118.2527
120109084,2012-03-31,145,34.0401,-118.2668
120114543,2012-06-23,1730,34.0673,-118.2354
120112036,2012-05-16,1435,34.0509,-118.2605
120110619,2012-04-25,50,34.0356,-118.2698
120112795,2012-05-27,2240,34.0361,-118.2385
120113069,2012-05-31,1757,34.0473,-118.2566
120114189,2012-06-18,1350,34.0467,-118.247
120107796,2012-03-08,2110,34.0493,-118.2418
120111891,2012-05-14,940,34.0467,-118.252
120114659,2012-06-25,1520,34.0459,-118.2657
120113095,2012-06-01,1800,34.0635,-118.2458
120113318,2012-06-05,850,34.0438,-118.2547
120109890,2012-04-12,2040,34.0416,-118.255
120108280,2012-03-17,1620,34.037,-118.2688
120111232,2012-05-03,1015,34.0495,-118.2494
120109337,2012-04-04,630,34.0347,-118.2645
120111500,2012-05-07,1615,34.0627,-118.2359
120110602,2012-04-24,1610,34.0646,-118.2372
120112189,2012-05-18,1230,34.0391,-118.2581
120113083,2012-06-01,1505,34.0449,-118.2458
120114488,2012-06-22,1600,34.0537,-118.2455
120114731,2012-06-26,1520,34.0711,-118.2263
120107747,2012-03-08,1320,34.0549,-118.2426
120112739,2012-05-26,2322,34.065,-118.2384
120109517,2012-04-06,1450,34.0472,-118.2385
120110288,2012-04-19,1450,34.0028,-118.4803
120108708,2012-03-24,2200,34.0251,-118.4813
120111742,2012-05-11,1052,34.0467,-118.2485
120107465,2012-03-04,215,34.043,-118.242
120108221,2012-03-16,1655,34.0435,-118.2471
120110013,2012-04-15,730,34.0423,-118.2595
120114246,2012-06-19,1100,34.0407,-118.268
120108292,2012-03-16,1715,34.0396,-118.2558
120109923,2012-04-13,740,34.0382,-118.2384
120108493,2012-03-21,1400,34.0581,-118.2371
120108094,2012-03-14,600,34.0557,-118.2436
120112281,2012-05-20,1230,34.0635,-118.2458
120110715,2012-04-26,830,34.0522,-118.2434
120113858,2012-06-13,830,34.0442,-118.2439
120110999,2012-04-18,1756,34.0568,-118.2426
120112114,2012-05-17,1500,34.0541,-118.2312
120113535,2012-06-08,910,34.0677,-118.2309
120112553,2012-05-23,1430,34.0433,-118.2504
120110073,2012-04-02,1200,34.0552,-118.2322
120111437,2012-05-06,1510,34.0395,-118.2656
120110143,2012-04-17,1450,34.0381,-118.2566
120109702,2012-04-10,1040,34.0534,-118.2409
120108623,2012-03-23,525,34.0581,-118.2371
120112936,2012-05-30,830,34.0349,-118.2577
120308358,2012-03-11,2120,34.0182,-118.2915
120310182,2012-04-08,1525,34.0326,-118.3239
120314320,2012-06-07,1540,34.0097,-118.2827
120311447,2012-04-23,745,34.0277,-118.2747
120316289,2012-06-27,2200,34.0107,-118.3229
120309680,2012-04-01,1430,34.0109,-118.3089
120314471,2012-06-09,2250,34.0255,-118.3548
120315246,2012-06-21,2305,34.0173,-118.2958
120308198,2012-03-06,1925,34.0237,-118.284
120311350,2012-04-25,2330,34.0182,-118.2824
120314820,2012-06-16,235,34.0326,-118.335
120312961,2012-05-19,2205,34.0146,-118.3089
120312799,2012-05-16,1348,34.0109,-118.3002
120309205,2012-03-25,2130,34.0325,-118.3626
120212981,2012-06-17,135,34.0591,-118.2635
120210146,2012-04-23,1125,34.0559,-118.2751
120208822,2012-03-29,250,34.0523,-118.2823
120208125,2012-03-16,1700,34.0609,-118.278
120212072,2012-05-31,1150,34.0761,-118.2559
120209312,2012-04-07,1835,34.0385,-118.2811
120210576,2012-05-01,1620,34.0565,-118.2627
120208332,2012-03-20,1945,34.0424,-118.281
120208869,2012-03-30,300,34.0836,-118.2868
120209665,2012-04-14,1325,34.0488,-118.2817
120211852,2012-05-25,1600,34.0805,-118.2704
120210864,2012-05-07,1830,34.0625,-118.2714
120211495,2012-05-20,1350,34.0496,-118.2677
120211587,2012-05-22,1205,34.0554,-118.2789
120213411,2012-06-24,50,34.0652,-118.2492
120207821,2012-03-11,1540,34.0509,-118.2642
120213487,2012-06-25,1905,34.0526,-118.2728
120210424,2012-04-28,2225,34.0856,-118.3005
120208745,2012-03-27,2110,34.0565,-118.2768
120210013,2012-04-20,1840,34.0538,-118.2667
120210753,2012-05-04,2220,34.0507,-118.2776
120209789,2012-04-17,1015,34.0856,-118.2869
120213292,2012-06-21,2245,34.0652,-118.2492
120208954,2012-04-01,125,34.0534,-118.2745
120209269,2012-04-01,1830,34.0447,-118.2747
120208580,2012-03-25,1825,34.0776,-118.2594
120212305,2012-06-04,447,34.0455,-118.2806
120211412,2012-05-18,2300,34.0703,-118.268
120208143,2012-03-17,1215,34.072,-118.2722
120212479,2012-06-07,1700,34.0517,-118.2798
120211058,2012-05-09,245,34.0601,-118.2761
120211661,2012-05-24,135,34.0596,-118.2749
120209063,2012-04-03,945,34.0819,-118.2734
120210644,2012-05-02,1845,34.0523,-118.2676
120212643,2012-06-10,1020,34.0455,-118.2765
120212119,2012-06-01,1040,34.0526,-118.2728
120211345,2012-05-17,1555,34.0529,-118.2733
120212866,2012-06-14,1030,34.0492,-118.2742
120207343,2012-03-02,1255,34.0693,-118.2687
120314964,2012-06-18,2300,34.0278,-118.3609
120213580,2012-06-27,1020,34.0764,-118.2905
120209462,2012-04-10,805,34.04,-118.2883
120207559,2012-03-06,1335,34.0517,-118.2798
120210415,2012-04-28,1740,34.0779,-118.2617
120211472,2012-05-20,145,34.0567,-118.257
120209517,2012-04-11,1425,34.0836,-118.2917
120211453,2012-05-19,1715,34.0725,-118.2748
120212160,2012-06-02,300,34.0691,-118.2578
120208626,2012-03-26,1205,34.0776,-118.2635
120209692,2012-04-15,2030,34.0492,-118.2742
120210069,2012-04-14,1840,34.0492,-118.2742
120212818,2012-06-13,805,34.0473,-118.2842
120211130,2012-05-13,1125,34.0812,-118.2745
120211690,2012-05-24,1430,34.0473,-118.2842
120212336,2012-06-04,1650,34.0776,-118.2594
120214497,2012-05-05,1,34.0761,-118.2559
120209174,2012-04-04,2030,34.0385,-118.2811
120208004,2012-03-14,2230,34.0697,-118.2779
120212508,2012-06-08,700,34.0697,-118.2697
120209358,2012-04-08,1015,34.0629,-118.2823
120210297,2012-04-25,1825,34.0576,-118.2644
120213146,2012-06-20,20,34.0609,-118.2823
120207393,2012-03-03,1155,34.0567,-118.257
120213398,2012-06-24,830,34.0565,-118.2782
120209880,2012-04-18,1120,34.0895,-118.2928
120211972,2012-05-29,100,34.0694,-118.2655
120213522,2012-06-26,1415,34.0381,-118.284
120207329,2012-03-02,510,34.063,-118.2727
120207775,2012-03-10,2010,34.0461,-118.2801
120208163,2012-03-17,105,34.0763,-118.3004
120208489,2012-03-23,850,34.0649,-118.2741
120211742,2012-05-25,1415,34.0564,-118.2725
120212182,2012-06-01,1210,34.0529,-118.2776
120209710,2012-04-14,2330,34.0909,-118.2917
120207696,2012-03-08,2140,34.0509,-118.2642
120210091,2012-04-22,1245,34.0836,-118.295
120210390,2012-04-28,630,34.0607,-118.2725
120208365,2012-03-12,1700,34.0703,-118.268
120212786,2012-06-12,1710,34.0707,-118.2841
120208774,2012-03-22,1335,34.0877,-118.2893
120209593,2012-04-11,2359,34.0554,-118.2702
120212373,2012-06-01,2200,34.0836,-118.295
120212587,2012-06-08,2335,34.0601,-118.2795
120208308,2012-03-20,1455,34.0385,-118.2811
120209834,2012-04-17,1825,34.0776,-118.2635
120211898,2012-03-27,2127,34.0763,-118.2975
120210902,2012-05-08,1315,34.0492,-118.2742
120210229,2012-04-24,1430,34.082,-118.272
120213480,2012-06-25,1550,34.0682,-118.2609
120210968,2012-05-05,230,34.0569,-118.2725
120211554,2012-05-20,1830,34.0609,-118.2823
120213312,2012-06-22,1650,34.0628,-118.2822
120207847,2012-03-12,1115,34.0517,-118.2663
120200577,2012-05-13,1710,34.0763,-118.2983
120212001,2012-05-29,1920,34.0568,-118.2821
120210495,2012-04-30,1203,34.0804,-118.275
120207276,2012-03-01,150,34.0781,-118.2605
120207443,2012-03-04,1200,34.0499,-118.2842
120213071,2012-06-18,2135,34.0433,-118.274
120208728,2012-03-27,1600,34.0695,-118.2768
120208890,2012-03-30,1300,34.0506,-118.2699
120207845,2012-03-12,705,34.0549,-118.2778
120208765,2012-03-28,950,34.046,-118.2835
120207581,2012-03-07,230,34.0703,-118.268
120210767,2012-05-05,945,34.0836,-118.2953
120208893,2012-03-30,1220,34.055,-118.2842
120210497,2012-04-30,730,34.0625,-118.2714
120209229,2012-04-06,920,34.071,-118.2759
120212200,2012-06-02,1935,34.0909,-118.2855
120211825,2012-05-19,1250,34.0613,-118.2738
120212413,2012-06-06,730,34.0493,-118.2828
120208978,2012-04-01,1355,34.0786,-118.2708
120211411,2012-05-18,1900,34.0561,-118.2653
120212307,2012-06-03,1905,34.0656,-118.2631
120211642,2012-05-23,1350,34.0381,-118.284
120212606,2012-06-09,1655,34.0416,-118.2779
120212085,2012-05-31,1520,34.0556,-118.2575
120213299,2012-06-21,1700,34.0765,-118.2815
120209794,2012-04-17,1205,34.0596,-118.2749
120212563,2012-06-08,1410,34.0667,-118.2703
120209361,2012-04-08,415,34.0783,-118.2671
120207413,2012-03-03,2300,34.0667,-118.2546
120210978,2012-05-09,1300,34.0461,-118.2801
120210188,2012-04-24,200,34.0843,-118.2743
120207445,2012-03-04,1650,34.0877,-118.2893
120212181,2012-06-01,2340,34.0909,-118.2917
120212504,2012-06-07,1900,34.0897,-118.2769
120211494,2012-05-20,1810,34.0695,-118.2768
120208117,2012-03-16,2220,34.053,-118.2648
120213016,2012-06-17,1625,34.0729,-118.2664
120209478,2012-04-10,1555,34.0598,-118.2842
120208344,2012-03-18,345,34.0843,-118.2743
120210116,2012-04-19,1230,34.0652,-118.2843
120213503,2012-06-25,2045,34.0729,-118.2664
120213119,2012-06-19,955,34.0574,-118.2736
120207534,2012-03-05,1000,34.0562,-118.2673
120210563,2012-05-01,730,34.0768,-118.2573
120209667,2012-04-14,2130,34.0461,-118.2801
120208862,2012-03-29,2040,34.065,-118.2766
120212732,2012-06-11,2250,34.0745,-118.2793
120208034,2012-03-15,1730,34.0818,-118.2917
120208510,2012-03-23,2200,34.0668,-118.2514
120211763,2012-05-25,1830,34.1899,-118.5467
120312797,2012-05-16,730,34.0327,-118.3177
120210863,2012-05-07,1535,34.0782,-118.2604
120209270,2012-04-06,1730,34.0755,-118.2544
120211348,2012-05-17,1630,34.0522,-118.2673
120207911,2012-03-13,1205,34.0579,-118.2553
120212880,2012-06-14,1710,34.044,-118.28
120208852,2012-03-29,1720,34.0777,-118.2969
120211591,2012-05-21,1815,34.0836,-118.3005
120209620,2012-04-13,1220,34.0691,-118.2611
120211038,2012-05-10,1600,34.0569,-118.2689
120213417,2012-06-24,900,34.0606,-118.2672
120210407,2012-04-28,1430,34.0836,-118.2868
120210044,2012-04-21,150,34.0774,-118.265
120211475,2012-03-31,1200,34.0902,-118.2818
120209723,2012-04-16,1140,34.0772,-118.2584
120213376,2012-06-23,2245,34.056,-118.2771
120209934,2012-04-19,955,34.0518,-118.2637
120212121,2012-06-01,1235,34.0745,-118.2793
120207373,2012-03-02,2150,34.062,-118.2596
120208576,2012-03-25,1250,34.0759,-118.2645
120213250,2012-06-20,1305,34.0538,-118.2667
120208141,2012-03-17,1125,34.0648,-118.2761
120213579,2012-06-26,1600,34.0924,-118.2804
120208424,2012-03-21,2305,34.0517,-118.2798
120209304,2012-04-07,1420,34.063,-118.2598
120211712,2012-05-24,1850,34.0729,-118.2757
120209041,2012-04-02,2040,34.0813,-118.2992
120210640,2012-04-28,2200,34.0805,-118.2704
120210895,2012-05-07,1800,34.068,-118.2517
120208177,2012-03-18,1620,34.0567,-118.257
120210344,2012-04-27,720,34.0703,-118.268
120208889,2012-03-28,730,34.0703,-118.268
120210293,2012-04-25,1630,34.0571,-118.2658
120208438,2012-03-15,1900,34.0836,-118.2868
120209702,2012-04-16,600,34.0573,-118.2831
120210776,2012-05-05,1450,34.0523,-118.2823
120209239,2012-04-04,1800,34.0717,-118.2671
120211273,2012-05-16,615,34.0546,-118.2661
120210074,2012-04-21,1545,34.0567,-118.257
120212811,2012-06-13,730,34.0529,-118.2819
120210394,2012-04-28,1030,34.0691,-118.2611
120211111,2012-05-11,1800,34.0446,-118.2769
120208790,2012-03-28,1000,34.0454,-118.2742
120211565,2012-05-21,2020,34.0714,-118.2813
120210422,2012-04-28,1925,34.0877,-118.2917
120207935,2012-03-13,1650,34.0439,-118.2752
120211461,2012-05-19,2330,34.0473,-118.2842
120209498,2012-04-10,2320,34.071,-118.2759
120212099,2012-05-31,805,34.0745,-118.2654
120208588,2012-03-26,205,34.0776,-118.2635
120209861,2012-04-17,2145,34.0692,-118.2792
120212193,2012-06-02,2045,34.0705,-118.2569
120210222,2012-04-24,1510,34.0691,-118.2645
120212362,2012-06-05,650,34.0574,-118.2736
120208733,2012-03-27,1800,34.063,-118.2727
120209141,2012-04-04,1400,34.0554,-118.2789
120210458,2012-04-29,1620,34.0396,-118.2805
120211863,2012-05-27,1050,34.0699,-118.2596
120209353,2012-04-08,210,34.0697,-118.2591
120210683,2012-05-03,1300,34.0538,-118.2667
120208894,2012-03-30,1225,34.0565,-118.2782
120211994,2012-05-29,1600,34.0811,-118.2763
120212202,2012-06-02,2110,34.0596,-118.2749
120209688,2012-04-14,1200,34.0519,-118.2755
120210517,2012-04-30,1655,34.065,-118.2666
120211444,2012-03-31,1815,34.0924,-118.2804
120213689,2012-04-27,1745,34.0496,-118.2677
120211689,2012-05-24,915,34.0473,-118.2601
120210059,2012-04-21,1330,34.0744,-118.2617
120207414,2012-03-03,2125,34.0385,-118.2811
120208771,2012-03-28,100,34.0478,-118.2711
120207459,2012-03-05,200,34.0791,-118.2929
120212603,2012-06-09,1830,34.046,-118.2799
120213213,2012-06-20,2140,34.0909,-118.2846
120211630,2012-05-21,1600,34.0687,-118.2632
120209592,2012-04-12,2150,34.0517,-118.2798
120210915,2012-05-02,1400,34.0561,-118.2653
120207733,2012-03-09,1955,34.0495,-118.2748
120211548,2012-05-21,1550,34.0776,-118.2594
120209812,2012-04-17,1430,34.0538,-118.2667
120209672,2012-04-15,500,34.0488,-118.2817
120212534,2012-06-08,1150,34.0515,-118.2658
120209366,2012-04-08,1645,34.0857,-118.2812
120207405,2012-03-03,1825,34.071,-118.2702
120210979,2012-05-09,1139,34.0858,-118.295
120211528,2012-05-19,1530,34.0761,-118.2559
120212919,2012-06-15,1400,34.0524,-118.2842
120211990,2012-05-29,1230,34.058,-118.2715
120211603,2012-05-22,1450,34.0529,-118.2596
120213424,2012-06-24,1640,34.0554,-118.2789
120212610,2012-06-09,25,34.0638,-118.2534
120209619,2012-04-13,1515,34.0741,-118.2784
120211356,2012-05-17,1945,34.0751,-118.2743
120209636,2012-04-13,2305,34.0652,-118.2492
120209195,2012-04-05,650,34.0703,-118.268
120207301,2012-03-01,1425,34.0488,-118.2817
120210329,2012-04-26,1605,34.0569,-118.2725
120207749,2012-03-09,2330,34.0796,-118.2844
120209574,2012-04-12,1510,34.0678,-118.259
120209960,2012-04-19,745,34.053,-118.2648
120212175,2012-06-01,1300,34.0656,-118.2621
120211407,2012-05-18,1840,34.061,-118.2775
120208575,2012-03-25,1128,34.058,-118.2759
120208099,2012-03-16,1530,34.0791,-118.294
120212347,2012-06-04,2030,34.0724,-118.2666
120211190,2012-05-14,845,34.0784,-118.2791
120209134,2012-04-04,700,34.0518,-118.2637
120210648,2012-05-02,1755,34.0703,-118.268
120211862,2012-05-27,1410,34.0697,-118.2779
120209855,2012-04-17,1945,34.0473,-118.27
120212733,2012-06-11,2220,34.0442,-118.2772
120210793,2012-05-06,240,34.0687,-118.2632
120212151,2012-05-31,2110,34.0432,-118.2752
120207366,2012-03-01,1800,34.0904,-118.2917
120211562,2012-05-21,1230,34.0385,-118.2811
120207833,2012-03-11,1930,34.0648,-118.2527
120209486,2012-04-09,2100,34.0497,-118.2705
120211564,2012-05-21,1815,34.071,-118.2759
120208734,2012-03-27,1740,34.0807,-118.2754
120213506,2012-06-26,1255,34.0613,-118.2638
120210402,2012-04-28,340,34.0854,-118.2748
120207531,2012-03-05,2050,34.0398,-118.2751
120210049,2012-04-21,515,34.058,-118.2715
120209796,2012-04-17,1410,34.0529,-118.2596
120213300,2012-06-22,205,34.0763,-118.2613
120208205,2012-03-19,845,34.0707,-118.2693
120212416,2012-05-26,1450,34.0416,-118.2779
120208522,2012-03-23,2100,34.0534,-118.2788
120210203,2012-04-24,620,34.0524,-118.2842
120211815,2012-05-25,1900,34.057,-118.2779
120213253,2012-06-20,2300,34.0555,-118.2655
120209297,2012-04-07,1320,34.0534,-118.2788
120209005,2012-03-27,1210,34.0703,-118.268
120212507,2012-06-03,2359,34.0417,-118.275
120209910,2012-04-18,1625,34.0591,-118.2635
120209724,2012-04-16,1300,34.0693,-118.2687
120212310,2012-03-20,850,34.0584,-118.2669
120211476,2012-05-20,340,34.0649,-118.2797
120210071,2012-04-22,115,34.0614,-118.279
120208342,2012-03-20,2035,34.0596,-118.27
120213040,2012-06-18,805,34.0546,-118.2684
120211103,2012-05-12,450,34.0594,-118.2832
120208853,2012-03-29,2115,34.0763,-118.2917
120210117,2012-04-22,2115,34.046,-118.2799
120211930,2012-05-28,1530,34.0398,-118.2838
120210627,2012-05-02,1520,34.0763,-118.2956
120208039,2012-03-15,1510,34.064,-118.2505
120210893,2012-05-08,940,34.0424,-118.281
120208856,2012-03-24,1700,34.0772,-118.2584
120211925,2012-05-28,1600,34.0506,-118.2769
120212630,2012-06-07,1330,34.0793,-118.2691
120210258,2012-04-24,1300,34.0562,-118.2719
120211013,2012-05-09,2030,34.0585,-118.2725
120213361,2012-06-23,1220,34.0574,-118.2736
120212112,2012-06-01,2359,34.0697,-118.2779
120207896,2012-03-12,2145,34.0385,-118.2811
120213566,2012-06-27,950,34.0565,-118.258
120209905,2012-04-18,1530,34.0776,-118.2635
120209800,2012-04-17,1620,34.0455,-118.2806
120209411,2012-04-09,1420,34.0632,-118.2513
120213113,2012-06-15,1100,34.0671,-118.2806
120208677,2012-03-26,1750,34.0477,-118.2751
120207578,2012-03-06,1530,34.079,-118.2981
120207462,2012-03-04,1925,34.0894,-118.2961
120210419,2012-04-28,1710,34.0399,-118.2841
120210460,2012-04-29,2010,34.0836,-118.2917
120208156,2012-03-18,205,34.0729,-118.2664
120211462,2012-05-19,2315,34.0512,-118.2787
120208439,2012-03-16,315,34.0591,-118.2542
120210684,2012-05-03,1439,34.0717,-118.2671
120207429,2012-03-04,300,34.0533,-118.2829
120209696,2012-04-15,200,34.0667,-118.2546
120208910,2012-03-30,2200,34.055,-118.2735
120212207,2012-06-01,2200,34.0836,-118.295
120210780,2012-05-05,310,34.0647,-118.2539
120210518,2012-04-30,1640,34.0908,-118.2992
120209241,2012-04-06,1140,34.0875,-118.2758
120210398,2012-04-28,1240,34.054,-118.262
120208376,2012-03-21,1040,34.0667,-118.2703
120212427,2012-06-06,1800,34.066,-118.2689
120211688,2012-05-24,1345,34.0894,-118.2961
120210058,2012-04-21,515,34.0579,-118.2711
120208805,2012-03-28,2155,34.0715,-118.2539
120211731,2012-05-25,250,34.0872,-118.2812
120207967,2012-03-14,700,34.0385,-118.2811
120212599,2012-06-09,1200,34.0724,-118.2666
120212792,2012-06-11,1100,34.0746,-118.284
120212033,2012-05-30,1530,34.0777,-118.2932
120208888,2012-03-30,1240,34.0857,-118.2917
120211364,2012-05-18,225,34.0531,-118.2671
120209337,2012-04-08,540,34.0597,-118.2795
120209639,2012-04-13,2105,34.0492,-118.2742
120213205,2012-06-20,1232,34.0633,-118.2738
120210916,2012-04-23,1330,34.0763,-118.2917
120210322,2012-04-20,630,34.0565,-118.2566
120213409,2012-06-19,800,34.064,-118.2505
120211241,2012-05-15,605,34.0614,-118.2823
120211320,2012-05-16,2320,34.0554,-118.2789
120207305,2012-03-01,1630,34.0703,-118.268
120211576,2012-05-21,550,34.0424,-118.281
120210676,2012-05-03,820,34.0529,-118.2733
120212187,2012-06-02,1500,34.0493,-118.2786
120207682,2012-03-08,1740,34.0714,-118.279
120209682,2012-04-15,1100,34.0529,-118.2776
120211418,2012-05-19,225,34.071,-118.2759
120208583,2012-03-25,2305,34.0791,-118.2917
120212861,2012-06-07,2359,34.0584,-118.2669
120208041,2012-03-15,1715,34.0737,-118.2659
120208139,2012-03-17,10,34.0463,-118.2678
120209607,2012-04-13,800,34.0763,-118.2917
120212395,2012-06-05,1855,34.0539,-118.2756
120212789,2012-06-12,2050,34.0492,-118.2742
120210360,2012-04-27,1720,34.0605,-118.2634
120209186,2012-04-04,1800,34.0737,-118.2659
120211613,2012-05-22,2000,34.0557,-118.2632
120211131,2012-05-13,845,34.0867,-118.2845
120210456,2012-04-29,1935,34.0549,-118.2778
120210001,2012-04-20,1630,34.0764,-118.2892
120213307,2012-06-22,1050,34.0774,-118.265
120211479,2012-05-14,1030,34.0873,-118.296
120207752,2012-03-10,235,34.0649,-118.2797
